Date,Real GDP,Unnamed: 2,Output gap,Potential GDP,Potential GDP growth,rstar,g,z,Adj. output gap,Unnamed: 10,Output gap.1,Potential GDP.1,Potential GDP growth.1,rstar.1,g.1,z.1,Adj. output gap.1
1996-12-31,11212.2,,-0.356761522574629,11252.344033900681,0.7363828671394127,2.37470885110608,3.10117806935514,-1.69370311363562,-0.356761522574629,,-1.15817552003409,11343.57854986032,0.9394016429935191,2.61650295168717,2.85194932691641,-1.124947718018,-1.15817552003409
1997-03-31,11284.6,,-0.608595117677282,11353.698052020418,0.9007369292511929,2.21462678607182,3.09996098664875,-1.85218849710758,-0.608595117677282,,-1.07361297933755,11407.06776003355,0.559692956628851,2.64023886374263,2.84716474502297,-1.09493494930155,-1.07361297933755
1997-06-30,11472.1,,-0.253120813095393,11501.211961232097,1.2992586955879835,2.5074214154719,3.15233817210751,-1.62810709965817,-0.253120813095393,,-0.791637777408937,11563.642159781215,1.3726086584341037,2.66066059401361,2.84245693492293,-1.06833707870248,-0.791637777408937
1997-09-30,11615.6,,-0.464658397997823,11669.824821062703,1.4660442777592528,2.34436215025366,3.18808709773817,-1.83806510900195,-0.464658397997823,,-0.558134509514957,11680.794545343102,1.0131097446905395,2.67516269598545,2.83647226220424,-1.04598373002721,-0.558134509514957
1997-12-31,11715.4,,-0.410839456233361,11763.73004454778,0.8046840884499715,2.34850479426734,3.18862295749843,-1.83462545533945,-0.410839456233361,,-0.434411274833678,11766.515068110877,0.733858663766585,2.68729188550682,2.8299185002287,-1.02525670992691,-0.434411274833678
1998-03-31,11832.5,,-0.432868430317285,11883.941832470033,1.0218849588270575,2.38547366490208,3.20569923252842,-1.82005882027182,-0.432868430317285,,-0.321252915174227,11870.634760216883,0.8848813051553925,2.6972190436002,2.82322466541525,-1.00654796076203,-0.321252915174227
1998-06-30,11942.0,,-0.374568913450616,11986.899198082678,0.8663570308913707,2.48172541120239,3.2155491481238,-1.73672910345957,-0.374568913450616,,-0.192532465901081,11965.03657997339,0.7952550277503663,2.70301773670649,2.8160693038027,-0.991362203080437,-0.192532465901081
1998-09-30,12091.6,,-0.142914699725338,12108.905405800726,1.0178295963109736,2.71278079359043,3.24332842745928,-1.54211714672876,-0.142914699725338,,0.03286950021959,12087.626857463543,1.0245708541780818,2.70297779943186,2.80850400205516,-0.981477278428968,0.03286950021959
1998-12-31,12287.0,,-0.00500664649348437,12287.615197455416,1.4758542218777242,2.86796370551239,3.29686718295137,-1.45717132166545,-0.00500664649348437,,0.324408171337609,12247.268859055537,1.3207059042645948,2.69492518749126,2.80007866952876,-0.978476760594126,0.324408171337609
1999-03-31,12403.3,,0.107638697403331,12389.963604567296,0.8329395530963154,2.90889701057526,3.29962271132243,-1.41985297335232,0.107638697403331,,0.496503587592656,12342.021420863955,0.7736627888131886,2.68031593341298,2.79041401268216,-0.980407024730371,0.496503587592656
